COPY 2610
ma,table_name,column_name,ordinal_position,data_type,is_nullable,column_default
public,tblPotLocationsSmall,Out_Rim,9,boolean,YES,
public,tblPotLocationsSmall,Rim_Neck,10,boolean,YES,
public,tblPotLocationsSmall,Neck,11,boolean,YES,
public,tblPotLocationsSmall,Rim_Body,12,boolean,YES,
public,tblPotLocationsSmall,Neck_Body,13,boolean,YES,
public,tblPotLocationsSmall,In_UpBody,14,boolean,YES,
public,tblPotLocationsSmall,Out_UpBody,15,boolean,YES,
public,tblPotLocationsSmall,Midbody,16,boolean,YES,
public,tblPotLocationsSmall,In_LoBody,17,boolean,YES,
public,tblPotLocationsSmall,Out_LoBody,18,boolean,YES,
public,tblPotLocationsSmall,In_Bot,19,boolean,YES,
public,tblPotLocationsSmall,Out_Bot,20,boolean,YES,
public,tblPotLocationsSmall,Foot_Bod,21,boolean,YES,
public,tblPotLocationsSmall,In_Foot,22,boolean,YES,
public,tblPotLocationsSmall,Out_Foot,23,boolean,YES,
public,tblPotLocationsSmall,In_Neck,24,boolean,YES,
public,tblPotLocationsSmall,Out_Neck,25,boolean,YES,
public,tblPotLocationsSmall,Foot_Bot,26,boolean,YES,
public,tblPotsNew,Record_No,1,integer,NO,
public,tblPotsNew,MMAP_Artifact_ID,2,text,YES,
public,tblPotsNew,Check_JW,3,boolean,YES,
public,tblPotsNew,Check_MCB,4,boolean,YES,
public,tblPotsNew,Check_Ardeth,5,boolean,YES,
public,tblPotsNew,Rim,6,text,YES,
public,tblPotsNew,Neck,7,text,YES,
public,tblPotsNew,Upper_Body,8,text,YES,
public,tblPotsNew,Lower_Body,9,text,YES,
public,tblPotsNew,Foot,10,text,YES,
public,tblPotsNew,Restriction,11,text,YES,
public,tblPotsNew,Wall_Form,12,text,YES,
public,tblPotsNew,Size,13,text,YES,
public,tblPotsNew,Form,14,text,YES,
public,tblPotsNew,form_Var,15,text,YES,
public,tblPotsNew,Bottom,16,text,YES,
public,tblPotsNew,Rim_Artic,17,text,YES,
public,tblPotsNew,Rim_Stance,18,text,YES,
public,tblPotsNew,Rim_Form,19,text,YES,
public,tblPotsNew,Perf,20,text,YES,
public,tblPotsNew,Shape_Comments,21,text,YES,
public,tblPotsNew,Draw_Comm,22,text,YES,
public,tblPotsNew,Rim_Diameter,23,real,YES,
public,tblPotsNew,Rim_Ht,24,real,YES,
public,tblPotsNew,Up_Body_Ht,25,real,YES,
public,tblPotsNew,Low_Body_Ht,26,real,YES,
public,tblPotsNew,Neck_Ht,27,real,YES,
public,tblPotsNew,Foot_Ht,28,real,YES,
public,tblPotsNew,Foot_Top_Dia,29,real,YES,
public,tblPotsNew,Foot_Bot_Dia,30,real,YES,
public,tblPotsNew,Orif_Dia,31,real,YES,
public,tblPotsNew,Max_Body_Dia,32,real,YES,
public,tblPotsNew,Max_Ht,33,real,YES,
public,tblPotsNew,Max_Wall_Thick,34,real,YES,
public,tblPotsNew,Min_Wall_Thick,35,real,YES,
public,tblPotsNew,Car_Angle,36,real,YES,
public,tblPotsNew,Pot_Vol,37,real,YES,
public,tblPotsNew,Color_Int_prim,38,text,YES,
public,tblPotsNew,Int_prim_Munsell,39,text,YES,
public,tblPotsNew,Color_Int_Second,40,text,YES,
public,tblPotsNew,Int_Second_Munsell,41,text,YES,
public,tblPotsNew,Ext_Prim_Color,42,text,YES,
public,tblPotsNew,Ext_Prim_Munsell,43,text,YES,
public,tblPotsNew,Ext_Second_Color,44,text,YES,
public,tblPotsNew,Ext_Second_Munsell,45,text,YES,
public,tblPotsNew,Color_Core,46,text,YES,
public,tblPotsNew,Core_Munsell,47,text,YES,
public,tblPotsNew,In_Margin_Color,48,text,YES,
public,tblPotsNew,In_Margin_Munsell,49,text,YES,
public,tblPotsNew,Out_Margin_Color,50,text,YES,
public,tblPotsNew,Out_Margin_Munsell,51,text,YES,
public,tblPotsNew,Color_Comments,52,text,YES,
public,tblPotsNew,Incl_Freq,53,text,YES,
public,tblPotsNew,Incl_Sz_Fine,54,boolean,YES,
public,tblPotsNew,Incl_Sz_Med,55,boolean,YES,
public,tblPotsNew,Incl_Sz_Coar,56,boolean,YES,
public,tblPotsNew,Incl_Sz_VCoar,57,boolean,YES,
public,tblPotsNew,Incl_Round,58,text,YES,
public,tblPotsNew,Incl_Sort,59,text,YES,
public,tblPotsNew,Organic,60,boolean,YES,
public,tblPotsNew,Org_Type,61,text,YES,
public,tblPotsNew,Porosity,62,text,YES,
public,tblPotsNew,Fab_Grp,63,text,YES,
public,tblPotsNew,Fabric_Comm,64,text,YES,
public,tblPotsNew,Cord_OrientPrim,65,text,YES,
public,tblPotsNew,Cord_OrientSec,66,text,YES,
public,tblPotsNew,Cord_Depth,67,text,YES,
public,tblPotsNew,Cord_Fine,68,integer,YES,
public,tblPotsNew,Cord_Qual,69,text,YES,
public,tblPotsNew,Cord_Comm,70,text,YES,
public,tblPotsNew,CordIS,71,text,YES,
public,tblPotsNew,CordTw,72,text,YES,
public,tblPotsNew,CordDiam,73,real,YES,
public,tblPotsNew,CordTwcm,74,real,YES,
public,tblPotsNew,CordATW,75,text,YES,
public,tblPotsNew,CordComp,76,text,YES,
public,tblPotsNew,CordImp,77,text,YES,
public,tblPotsNew,CordSp,78,text,YES,
public,tblPotsNew,CordNotes,79,text,YES,
public,tblPotsNew,Smooth_Qual,80,text,YES,
public,tblPotsNew,Smooth_Rot,81,boolean,YES,
public,tblPotsNew,Scrap_Qual,82,text,YES,
public,tblPotsNew,Burn_Qual,83,text,YES,
public,tblPotsNew,Burn_Rot,84,boolean,YES,
public,tblPotsNew,Slip_Qual,85,text,YES,
public,tblPotsNew,Slip_Code,86,text,YES,
public,tblPotsNew,Slip_Color,87,text,YES,
public,tblPotsNew,Incising,88,text,YES,
public,tblPotsNew,Incis_Qual,89,text,YES,
public,tblPotsNew,Incis_Motif,90,text,YES,
public,tblPotsNew,Impress,91,text,YES,
public,tblPotsNew,Impress_Qual,92,text,YES,
public,tblPotsNew,Impress_Motif,93,text,YES,
public,tblPotsNew,Paint_Qual,94,text,YES,
public,tblPotsNew,Paint_Code,95,text,YES,
public,tblPotsNew,Paint_Color,96,text,YES,
public,tblPotsNew,Paint_Motif,97,text,YES,
public,tblPotsNew,SnglDec_Comm,98,text,YES,
public,tblPotsNew,I_I_Type,99,text,YES,
public,tblPotsNew,I_I_Qual,100,text,YES,
public,tblPotsNew,I_I_Motif,101,text,YES,
public,tblPotsNew,Pii_Code,102,text,YES,
public,tblPotsNew,Pii_Color,103,text,YES,
public,tblPotsNew,Pii_Motif,104,text,YES,
public,tblPotsNew,P_I_Code,105,text,YES,
public,tblPotsNew,P_I_Color,106,text,YES,
public,tblPotsNew,P_I_Qual,107,text,YES,
public,tblPotsNew,P_I_Motif,108,text,YES,
public,tblPotsNew,P_I_AddMotif,109,text,YES,
public,tblPotsNew,App_Type,110,text,YES,
public,tblPotsNew,App_Profile,111,text,YES,
public,tblPotsNew,Finish_Comm,112,text,YES,
public,tblPotsNew,CombDec_Comm,113,text,YES,
public,tblPotsNew,Coil_Descrip,114,text,YES,
public,tblPotsNew,Slab_Descrip,115,text,YES,
public,tblPotsNew,Pinch_Descrip,116,text,YES,
public,tblPotsNew,Draw_Descrip,117,text,YES,
public,tblPotsNew,Mold_Descrip,118,text,YES,
public,tblPotsNew,Int_Beat,119,text,YES,
public,tblPotsNew,Ext_Beat,120,text,YES,
public,tblPotsNew,Beat_Comm,121,text,YES,
public,tblPotsNew,2Pt_Vess,122,boolean,YES,
public,tblPotsNew,2Pt_Comm,123,text,YES,
public,tblPotsNew,Unkn_Tech_Descrip,124,text,YES,
public,tblPotsNew,No_Form,125,boolean,YES,
public,tblPotsNew,Form_Comm,126,text,YES,
public,tblPotsNew,Surf_Attr_Desc,127,text,YES,
public,tblPotsNew,Soot_Descrip,128,text,YES,
public,tblPotsNew,Post_RA_Desc,129,text,YES,
public,tblPotsNew,Resid_Desc,130,text,YES,
public,tblPotsNew,Break_Stress,131,boolean,YES,
public,tblPotsNew,Break_Size,132,text,YES,
public,tblPotsNew,Break_Random,133,boolean,YES,
public,tblPotsNew,Break_Comm,134,text,YES,
public,tblPotsNew,Use_Comm,135,text,YES,
public,tblPotsNew,Concr_Desc,136,text,YES,
public,tblPotsNew,Col_Ch_Desc,137,text,YES,
public,tblPotsNew,Unkn_Alt_Desc,138,text,YES,
public,tblPotsNew,PostDep_Comm,139,text,YES,
public,tblPotsNew,Gen_Comm,140,text,YES,
public,tblPotsNew,Entered_by,141,text,YES,
public,tblPotsNew,Date_Last_Modified,142,timestamp without time zone,YES,
public,tblPrehistoric_Metal,Record_No,1,integer,NO,
public,tblPrehistoric_Metal,MMAP_Artifact_ID,2,text,YES,
public,tblPrehistoric_Metal,Site_Name,3,text,YES,
public,tblPrehistoric_Metal,Date_Discovered,4,timestamp without time zone,YES,
public,tblPrehistoric_Metal,Bag_ID,5,text,YES,
public,tblPrehistoric_Metal,Artifact_Condition,6,text,YES,
public,tblPrehistoric_Metal,Artifact_Class,7,text,YES,
public,tblPrehistoric_Metal,Maximum_Dimension,8,real,YES,
public,tblPrehistoric_Metal,Weight,9,real,YES,
public,tblPrehistoric_Metal,Count,10,text,YES,
public,tblPrehistoric_Metal,Burial_No,11,text,YES,
public,tblPrehistoric_Metal,Period,12,text,YES,
public,tblPrehistoric_Metal,Material,13,text,YES,
public,tblPrehistoric_Metal,Comments,14,text,YES,
public,tblPrehistoric_Metal,Bur_Phase,15,text,YES,
public,tblPrehistoric_Metal,Level,16,text,YES,
public,tblPrehistoric_Metal,DepContext,17,text,YES,
public,tblPrehistoric_Metal,Square,18,text,YES,
public,tblPrehistoric_Metal,Quad,19,text,YES,
public,tblPrehistoric_Metal,Layer,20,text,YES,
public,tblPrehistoric_Metal,FeaNo,21,text,YES,
public,tblPrehistoric_Metal,FeaType,22,text,YES,
public,tblPrehistoric_Metal,BurAssoc,23,text,YES,
public,tblPrehistoric_Metal,BLocation,24,text,YES,
public,tblPrehistoric_Metal,BodyPart,25,text,YES,
public,tblPrehistoric_Metal,Sherd_Sample?,26,boolean,YES,
public,tblPrehistoric_Metal,Sherd_Samp_Location,27,text,YES,
public,tblPrehistoric_Metal,Thin_Section,28,boolean,YES,
public,tblPrehistoric_Metal,TS_Location,29,text,YES,
public,tblPrehistoric_Metal,TS_No,30,text,YES,
public,tblPrehistoric_Metal,Met_Sample,31,boolean,YES,
public,tblPrehistoric_Metal,Met_Samp_Loc,32,text,YES,
public,tblPrehistoric_Metal,Sample_Comment,33,text,YES,
public,tblPrehistoric_Metal,ArtLoc,34,text,YES,
public,tblPrehistoric_Metal,Conserved,35,boolean,YES,
public,tblPrehistoric_Metal,Glass_Sample,36,boolean,YES,
public,tblPrehistoric_Metal,Gl_Samp,37,text,YES,
public,tblPrehistoric_Metal,Gl_Tech,38,text,YES,
public,tblPrehistoric_Metal,Gl_Analy_Date,39,timestamp without time zone,YES,
public,tblPrehistoric_Metal,Entered_By,40,text,YES,
public,tblPrehistoric_Metal,Initial_Date,41,timestamp without time zone,YES,
public,tblPrehistoric_Metal,Date_Last_Modified,42,timestamp without time zone,YES,
public,tblPrehistoric_Metal,txtImageName1,43,text,YES,
public,tblPrehistoric_Metal,txtImageName2,44,text,YES,
public,tblPrehistoric_Metal,txtImageName3,45,text,YES,
public,tblPrehistoric_Metal,txtImageName4,46,text,YES,
public,tblPrehistoric_Metal,txtImageName5,47,text,YES,
public,tblPrehistoric_Metal,txtDrawingName,48,text,YES,
public,tblPrehistoric_Metal,Flag_for_Check,49,text,YES,
public,tblPrills,Record_No,1,integer,NO,
public,tblPrills,MMAP_Artifact_ID,2,text,YES,
public,tblPrills,Material,3,text,YES,
public,tblPrills,Artifact_Class,4,text,YES,
public,tblPrills,Comments,5,text,YES,
public,tblRaymaekerMetalAdze,Record_No,1,integer,NO,
public,tblRaymaekerMetalAdze,Museum_Accession_Number,2,text,YES,
public,tblRaymaekerMetalAdze,Old_Artifact_ID,3,integer,YES,
public,tblRaymaekerMetalAdze,Enface_Blade_Type,4,text,YES,
public,tblRaymaekerMetalAdze,Front_Back_Variation,5,text,YES,
public,tblRaymaekerMetalAdze,Faceting_Ridging,6,text,YES,
public,tblRaymaekerMetalAdze,Other_Decorative_Elements,7,integer,YES,
public,tblRaymaekerMetalAdze,Hafting_Element_Type,8,text,YES,
public,tblRaymaekerMetalAdze,Hafting_Socket_Top,9,text,YES,
public,tblRaymaekerMetalAdze,Hafting_Socket_Shaft,10,text,YES,
public,tblRaymaekerMetalAdze,Hafting_Socket_Cross_Section,11,text,YES,
public,tblRaymaekerMetalAdze,Socket_Condition,12,text,YES,
public,tblRaymaekerMetalAdze,Material,13,text,YES,
public,tblRaymaekerMetalAdze,Weight,14,integer,YES,
public,tblRaymaekerMetalAdze,Maximum_Dimension,15,real,YES,
public,tblRaymaekerMetalAdze,Original_Length,16,real,YES,
public,tblRaymaekerMetalAdze,Edge_Chord_Length,17,real,YES,
public,tblRaymaekerMetalAdze,Possible_Miscast,18,boolean,YES,
public,tblRaymaekerMetalAdze,Corrosion_Degree,19,text,YES,
public,tblRaymaekerMetalAdze,Edge_Length,20,real,YES,
public,tblRaymaekerMetalAdze,Edge_Chord_Height,21,real,YES,
public,tblRaymaekerMetalAdze,Blade_Thickness,22,real,YES,
public,tblRaymaekerMetalAdze,Waist_Width,23,real,YES,
public,tblRaymaekerMetalAdze,WOD_Socket,24,real,YES,
public,tblRaymaekerMetalAdze,WID_Socket,25,real,YES,
public,tblRaymaekerMetalAdze,HOD_Socket,26,real,YES,
public,tblRaymaekerMetalAdze,HID_Socket,27,real,YES,
public,tblRaymaekerMetalAdze,Socket_Depth,28,real,YES,
public,tblRaymaekerMetalAdze,Entered_By,29,text,YES,
public,tblRaymaekerMetalAdze,Initial_Date,30,timestamp without time zone,YES,
public,tblRaymaekerMetalAdze,Last_Modified,31,timestamp without time zone,YES,
public,tblRaymaekerMetalAdze,Data_Source,32,text,YES,
public,tblRaymaekerMetalAdze,Cast_Completeness,33,text,YES,
public,tblRaymaekerMetalAdze,Plan_Symmetry,34,text,YES,
public,tblRaymaekerMetalAdze,Smooth_Faces,35,text,YES,
public,tblRaymaekerMetalAdze,Facet_Faces,36,text,YES,
public,tblRaymaekerMetalAdze,Blade_Ridge_Face1,37,text,YES,
public,tblRaymaekerMetalAdze,Blade_Ridge_Face2,38,text,YES,
public,tblRaymaekerMetalAdze,Non_Blade_Ridge_Face1,39,text,YES,
public,tblRaymaekerMetalAdze,Non_Blade_Ridge_Face2,40,text,YES,
public,tblRaymaekerMetalAdze,Side_Ridge_Face1,41,text,YES,
public,tblRaymaekerMetalAdze,Side_Ridge_Face2,42,text,YES,
public,tblRaymaekerStoneAdzes,Record_No,1,integer,NO,
public,tblRaymaekerStoneAdzes,Artifact_ID,2,text,YES,
public,tblRaymaekerStoneAdzes,MMAP_Artifact_ID,3,text,YES,
public,tblRaymaekerStoneAdzes,Museum_Accession_Number,4,text,YES,
public,tblRaymaekerStoneAdzes,Bag_ID,5,text,YES,
public,tblRaymaekerStoneAdzes,Project,6,text,YES,
public,tblRaymaekerStoneAdzes,General_Morph_Type,7,text,YES,
public,tblRaymaekerStoneAdzes,Tang_Poll,8,text,YES,
public,tblRaymaekerStoneAdzes,Back_Front_Width,9,text,YES,
public,tblRaymaekerStoneAdzes,Cutting_Edge,10,text,YES,
public,tblRaymaekerStoneAdzes,Bevel_Definition,11,text,YES,
public,tblRaymaekerStoneAdzes,Face_Side_Definition,12,text,YES,
public,tblRaymaekerStoneAdzes,Longitudinal_Cross,13,text,YES,
public,tblRaymaekerStoneAdzes,Transverse_Cross,14,text,YES,
public,tblRaymaekerStoneAdzes,Material,15,text,YES,
public,tblRaymaekerStoneAdzes,Manufacture,16,text,YES,
public,tblRaymaekerStoneAdzes,Damage_Location,17,text,YES,
public,tblRaymaekerStoneAdzes,Damage_Extent,18,text,YES,
public,tblRaymaekerStoneAdzes,Maximum_Dimension,19,real,YES,
public,tblRaymaekerStoneAdzes,Original_Length,20,real,YES,
public,tblRaymaekerStoneAdzes,Edge_Chord,21,real,YES,
public,tblRaymaekerStoneAdzes,Weight,22,real,YES,
public,tblRaymaekerStoneAdzes,Poll_Top_Width,23,real,YES,
public,tblRaymaekerStoneAdzes,Tang_Length,24,real,YES,
public,tblRaymaekerStoneAdzes,Cutting_Edge_Angle,25,real,YES,
public,tblRaymaekerStoneAdzes,Thickness,26,real,YES,
public,tblRaymaekerStoneAdzes,Back_Bevel_Length,27,real,YES,
public,tblRaymaekerStoneAdzes,Front_Bevel_Length,28,real,YES,
public,tblRaymaekerStoneAdzes,Width,29,real,YES,
public,tblRaymaekerStoneAdzes,Poll_Thickness,30,real,YES,
public,tblRaymaekerStoneAdzes,Edge_Chord_Height,31,real,YES,
public,tblRaymaekerStoneAdzes,Edge_Length,32,real,YES,
public,tblRaymaekerStoneAdzes,Blade_Thickness,33,real,YES,
public,tblRaymaekerStoneAdzes,Entered_By,34,text,YES,
public,tblRaymaekerStoneAdzes,Initial_Date,35,timestamp without time zone,YES,
public,tblRaymaekerStoneAdzes,Last_Modified,36,timestamp without time zone,YES,
public,tblRaymaekerStoneAdzes,Bevel_Chin_Thick,37,real,YES,
public,tblRaymaekerStoneAdzes,Flake_Scars_Face1,38,text,YES,
public,tblRaymaekerStoneAdzes,Flake_Scars_Face2,39,text,YES,
public,tblRaymaekerStoneAdzes,Data_Source,40,text,YES,
public,tblRaymaekerStoneAdzes,Sides,41,text,YES,
public,tblRaymaekerStoneAdzes,Top_Config,42,text,YES,
public,tblRaymaekerStoneAdzes,Tang_Config,43,text,YES,
public,tblRaymaekerStoneAdzes,Bevels,44,integer,YES,
public,tblRaymaekerStoneAdzes,Sharp_Bevels,45,text,YES,
public,tblRaymaekerStoneAdzes,Trans_X_Sect_Back,46,text,YES,
public,tblRaymaekerStoneAdzes,Trans_X_Sect_Front,47,text,YES,
public,tblRaymaekerStoneAdzes,Bevels_Face1,48,text,YES,
public,tblRaymaekerStoneAdzes,Bevels_Face2,49,text,YES,
public,tblRaymaekerStoneAdzes,Flake_Scars_Any,50,text,YES,
public,tblRaymaekerStoneAdzes,Flake_Scars_Bevels,51,text,YES,
public,tblRaymaekerStoneAdzes,Flake_Scars_PollTang,52,text,YES,
public,tblRaymaekerStoneAdzes,Step_Flake_Any,53,text,YES,
public,tblRaymaekerStoneAdzes,Pol_Flake_Any,54,text,YES,
public,tblRaymaekerStoneAdzes,Top_Thickness,55,real,YES,
public,tblRaymaekerStoneAdzes,Top_Width,56,real,YES,
public,tblShell_All,Record_No,1,integer,NO,
public,tblShell_All,Bag_ID,2,text,YES,
public,tblShell_All,Kapkouang_MNI,3,real,YES,
public,tblShell_All,Kapkouang_NISP,4,integer,YES,
public,tblShell_All,Kapkouang_Wt,5,real,YES,
public,tblShell_All,Kapkouang_Burn,6,integer,YES,
public,tblShell_All,Khom_MNI_1,7,integer,YES,
public,tblShell_All,Khom_NISP_1,8,integer,YES,
public,tblShell_All,Khom_Wt,9,real,YES,
public,tblShell_All,Khom_MNI_2,10,integer,YES,
public,tblShell_All,Khom_NISP_2,11,integer,YES,
public,tblShell_All,Kuck_MNI_1,12,integer,YES,
public,tblShell_All,Kuck_NISP_1,13,integer,YES,
public,tblShell_All,Kuck_Wt,14,real,YES,
public,tblShell_All,Kuck_MNI_2,15,integer,YES,
public,tblShell_All,Kuck_NISP_2,16,integer,YES,
public,tblShell_All,Kuck_MNI_3,17,integer,YES,
public,tblShell_All,Kuck_NISP_3,18,integer,YES,
public,tblShell_All,Kuck_MNI_4,19,integer,YES,
public,tblShell_All,Kuck_NISP_4,20,integer,YES,
public,tblShell_All,Hai_MNI_1,21,integer,YES,
public,tblShell_All,Hai_NISP_1,22,integer,YES,
public,tblShell_All,Hai_Wt,23,real,YES,
public,tblShell_All,Hai_MNI_2,24,integer,YES,
public,tblShell_All,Hai_NISP_2,25,integer,YES,
public,tblShell_All,Nam_MNI,26,integer,YES,
public,tblShell_All,Nam_NISP,27,integer,YES,
public,tblShell_All,Nam_Wt,28,real,YES,
public,tblShell_All,Khem_MNI_1,29,integer,YES,
public,tblShell_All,Khem_NISP_1,30,integer,YES,
public,tblShell_All,Khem_Wt,31,real,YES,
public,tblShell_All,Khem_MNI_2,32,integer,YES,
public,tblShell_All,Khem_NISP_2,33,integer,YES,
public,tblShell_All,Lekchan_MNI,34,integer,YES,
public,tblShell_All,Lekchan_NISP,35,integer,YES,
public,tblShell_All,Lekchan_Wt,36,real,YES,
public,tblShell_All,Dong_MNI_1,37,integer,YES,
public,tblShell_All,Dong_NISP_1,38,integer,YES,
public,tblShell_All,Dong_Wt,39,real,YES,
public,tblShell_All,Dong_MNI_2,40,integer,YES,
public,tblShell_All,Dong_NISP_2,41,integer,YES,
public,tblShell_All,Kopdong_MNI,42,integer,YES,
public,tblShell_All,Kopdong_NISP,43,integer,YES,
public,tblShell_All,Kopdong_Wt,44,real,YES,
public,tblShell_All,Nangoua_MNI_1,45,integer,YES,
public,tblShell_All,Nangoua_NISP_1,46,integer,YES,
public,tblShell_All,Nangoua_Wt,47,real,YES,
public,tblShell_All,Nangoua_MNI_2,48,integer,YES,
public,tblShell_All,Nangoua_NISP_2,49,integer,YES,
public,tblShell_All,Unidentified_shell_Wt,50,real,YES,
public,tblShell_All,Unknown_shell_type,51,text,YES,
public,tblShell_All,Unknown_type_MNI,52,integer,YES,
public,tblShell_All,Unknown_type_NISP,53,integer,YES,
public,tblShell_All,Unknown_type_Wt,54,real,YES,
public,tblShell_All,Comments,55,text,YES,
public,tblSherds,Record_No,1,integer,NO,
public,tblSherds,MMAP_Artifact_ID,2,text,YES,
public,tblSherds,PossibleJoin,3,text,YES,
public,tblSherds,Rim,4,boolean,YES,
public,tblSherds,Neck,5,boolean,YES,
public,tblSherds,Up_Body,6,boolean,YES,
public,tblSherds,Low_Body,7,boolean,YES,
public,tblSherds,Body,8,boolean,YES,
public,tblSherds,Foot,9,boolean,YES,
public,tblSherds,Rim_Form,10,text,YES,
public,tblSherds,Restriction,11,text,YES,
public,tblSherds,Henderson_Rim,12,text,YES,
public,tblSherds,Shape_Comm,13,text,YES,
public,tblSherds,Thickness_mm,14,real,YES,
public,tblSherds,Rim_Diam,15,real,YES,
public,tblSherds,Ext_Color,16,text,YES,
public,tblSherds,Ext_Munsell,17,text,YES,
public,tblSherds,Int_Color,18,text,YES,
public,tblSherds,Int_Munsell,19,text,YES,
public,tblSherds,Fabric,20,text,YES,
public,tblSherds,Voids,21,boolean,YES,
public,tblSherds,Org_Incl,22,boolean,YES,
public,tblSherds,Min_Incl,23,boolean,YES,
public,tblSherds,Joins,24,boolean,YES,
public,tblSherds,Tech_Comm,25,text,YES,
public,tblSherds,Pad_Imp,26,boolean,YES,
public,tblSherds,Anv_Imp,27,boolean,YES,
public,tblSherds,Fing_Imp,28,boolean,YES,
public,tblSherds,Pinch,29,boolean,YES,
public,tblSherds,Rills,30,boolean,YES,
public,tblSherds,CordPull,31,boolean,YES,
public,tblSherds,Cordmark,32,boolean,YES,
public,tblSherds,Cord_2cm,33,integer,YES,
public,tblSherds,Slip,34,boolean,YES,
public,tblSherds,Burn,35,boolean,YES,
public,tblSherds,Smoothing,36,boolean,YES,
public,tblSherds,Scraping,37,boolean,YES,
public,tblSherds,Glaze,38,text,YES,
public,tblSherds,Selfglaze,39,boolean,YES,
public,tblSherds,Paint,40,boolean,YES,
public,tblSherds,Incising,41,boolean,YES,
public,tblSherds,Appliqué,42,boolean,YES,
public,tblSherds,Impressing,43,boolean,YES,
public,tblSherds,Combing,44,boolean,YES,
public,tblSherds,Rocker-stamping,45,boolean,YES,
public,tblSherds,Attrition,46,boolean,YES,
public,tblSherds,OldSherdType,47,text,YES,
public,tblSherds,NewSherdType,48,text,YES,
public,tblSherds,Comments,49,text,YES,
public,tblSherds,SherdSampled,50,boolean,YES,
public,tblSherds,Petrography,51,boolean,YES,
public,tblSherds,NAA,52,boolean,YES,
public,tblSherds,SEM,53,boolean,YES,
public,tblSherds,FTIR,54,boolean,YES,
public,tblSherds,DigMicroscopy,55,boolean,YES,
public,tblSherds,Analysis Comments,56,text,YES,
public,tblSherds,core_color,57,character varying,YES,
public,tblSherds,core_munsell,58,character varying,YES,
public,tblSherds,naa_number,60,text,YES,
public,tblSite,Record_No,1,integer,NO,
public,tblSite,SiteID,2,integer,YES,
public,tblSite,Site_Name,3,text,YES,
public,tblSite,Site_Short,4,text,YES,
public,tblSite,GIS_Code,5,integer,YES,
public,tblSite,Env_Contxt,6,text,YES,
public,tblSite,Acces,7,text,YES,
public,tblSite,Vill_Name,8,text,YES,
public,tblSite,Cave,9,real,YES,
public,tblSite,Rockshelt,10,real,YES,
public,tblSite,Talus,11,real,YES,
public,tblSite,Riverbank,12,real,YES,
public,tblSite,OpenAir,13,real,YES,
public,tblSite,Hist_Rel,14,real,YES,
public,tblSite,Megalith,15,real,YES,
public,tblSite,Village_ID,16,text,YES,
public,tblSite,STFlakes,17,real,YES,
public,tblSite,STCore,18,real,YES,
public,tblSite,PartPolish,19,real,YES,
public,tblSite,FullPolish,20,real,YES,
public,tblSite,PeckPolish,21,real,YES,
public,tblSite,STware,22,real,YES,
public,tblSite,CordEarth,23,real,YES,
public,tblSite,Beads,24,real,YES,
public,tblSite,CopperArt,25,real,YES,
public,tblSite,IronArt,26,real,YES,
public,tblSite,AnimBone,27,real,YES,
public,tblSite,HumanBone,28,real,YES,
public,tblSite,MiscBone,29,real,YES,
public,tblSite,DecEarth,30,real,YES,
public,tblSite,PlainEarth,31,real,YES,
public,tblSite,SiteDesc,32,text,YES,
public,tblSite,SurfHabit,33,real,YES,
public,tblSite,CurrHabit,34,real,YES,
public,tblSite,AbandHabit,35,real,YES,
public,tblSite,BatGuano,36,real,YES,
public,tblSite,NonBuddh,37,real,YES,
public,tblSite,AnimAct,38,real,YES,
public,tblSite,LogCoffin,39,real,YES,
public,tblSite,Looting,40,real,YES,
public,tblSite,BuddStruct,41,real,YES,
public,tblSite,UXO,42,real,YES,
public,tblSite,MortInter,43,real,YES,
public,tblSite,MortCrem,44,real,YES,
public,tblSite,CeramProd,45,real,YES,
public,tblSite,PrehistHab,46,real,YES,
public,tblSite,Religious,47,real,YES,
public,tblSite,Quarry,48,real,YES,
public,tblSite,MetalProd,49,real,YES,
public,tblSite,STtoolWork,50,real,YES,
public,tblSite,GenView,51,real,YES,
public,tblSite,DepContext,52,real,YES,
public,tblSite,MainFeat,53,real,YES,
public,tblSite,ArtRange,54,real,YES,
public,tblSite,ArtDense,55,real,YES,
public,tblSite,DimenA,56,real,YES,
public,tblSite,DimenB,57,real,YES,
public,tblSite,EstDepth,58,text,YES,
public,tblSite,Site_Num,59,text,YES,
public,tblSite,River_Team,60,text,YES,
public,tblSite,DimAOrient,61,real,YES,
public,tblSite,Site_Date,62,text,YES,
public,tblSite,Year_Recorded,63,text,YES,
public,tblSite,DimBOrient,64,real,YES,
public,tblSite,Erosion,65,real,YES,
public,tblSite,Hist_Vill,66,real,YES,
public,tblSite,Oth_Art,67,text,YES,
public,tblSite,Panorama,68,real,YES,
public,tblSite,Garden,69,real,YES,
public,tblSite,Exc_Pri,70,text,YES,
public,tblSite,Time_Spent,71,real,YES,
public,tblSite,Dubious,72,real,YES,
public,tblSite,Revisits,73,real,YES,
public,tblSite,Entered_By,74,text,YES,
public,tblSite,Visit_Comm,75,text,YES,
public,tblSite,Other_Meg,76,real,YES,
public,tblSite,Jar_Site,77,real,YES,
public,tblSite,Mine_Site,78,real,YES,
public,tblSite,RivCobSite,79,real,YES,
public,tblSite,Surf_Scat,80,real,YES,
public,tblSite,Site_Comm,81,text,YES,
public,tblSite,Speleo,82,real,YES,
